1.84873,3.3643
3.99797,3.12621
4.0749,5.08356
4.20751,3.60871
4.7064,4.9869
3.59125,3.11647
3.24748,5.91572
3.56987,4.53667
3.93319,2.80022
4.70953,2.86501
3.42753,3.9113
5.2258,5.51458
4.82806,3.30795
3.1953,3.93644
2.47884,3.65752
4.29563,4.16188
5.45795,1.4131
4.60556,2.55649
4.30889,2.0911
3.58716,3.91537
2.73046,3.37252
4.55417,5.99403
7.1448,6.09315
5.24818,2.40649
5.62288,2.56777
4.93536,5.51421
3.59659,4.31896
4.95907,5.76705
3.40056,3.28295
4.19797,4.13207
3.99655,4.70514
3.20084,4.56092
3.05132,5.10023
2.94368,2.39006
3.98041,4.9271
5.1398,3.70566
3.19776,4.153
3.06256,5.49036
3.12594,4.1222
4.08995,4.22045
3.65331,5.23455
3.98747,4.29298
2.78685,3.56792
5.08077,4.76862
3.82593,4.4525
2.87205,5.79065
4.57497,5.07105
4.58414,4.88611
4.31812,5.39635
3.85982,4.58853
3.83791,1.91918
4.67461,4.1224
4.85751,4.27245
4.33335,2.13366
3.54525,2.27116
3.77774,4.46144
2.23631,3.88926
2.93476,4.46091
4.38154,4.06871
2.62589,4.85754
3.36328,2.56974
4.08374,3.88468
3.4159,3.80934
4.98556,3.90325
2.51854,3.07161
4.73759,3.34798
4.24777,4.09962
5.12722,3.97367
4.92468,3.25627
5.56129,4.23237
5.57644,1.32915
4.25855,4.55979
5.83511,3.8535
3.57646,3.41433
3.42038,2.65303
4.83519,3.04497
5.05194,4.95636
6.96832,3.84876
4.28099,5.63414
2.48679,5.04106
5.99128,4.04327
4.63907,2.93613
4.3453,3.9004
3.23919,4.35897
3.59964,5.9005
4.8789,3.49364
4.71642,3.16144
6.05168,1.8652
3.77082,2.30316
4.42417,3.41921
4.94318,3.38888
4.75864,4.14045
5.68671,5.25552
5.33921,4.45737
3.40631,4.8334
4.00722,3.22158
3.27149,2.06723
3.56298,2.85627
4.11619,4.82631
4.06411,3.78096
3.48255,4.48408
3.5204,4.62337
2.71081,5.83202
4.64599,3.27009
3.11677,4.69929
2.99017,3.97725
4.13434,2.81441
2.87186,4.67894
2.34414,5.40209
6.52753,1.52369
4.63188,2.70586
3.48767,3.98897
3.86055,5.44817
5.13594,5.08735
4.08674,5.38979
4.49626,3.89783
3.2101,3.97122
3.36894,2.28266
2.50997,2.34335
2.68416,5.74529
4.39603,3.7936
3.99567,4.22134
2.88191,4.06814
3.62859,6.44559
3.45568,3.05163
3.48505,4.834
4.32922,3.98035
3.95518,4.89957
3.14747,3.33951
3.38322,3.07015
4.11775,4.14256
5.06762,3.54396
4.44052,3.3143
4.03283,3.5892
4.41487,4.02073
