-6.31025,-5.03207
-13.5086,-0.763516
-26.1305,-1.17972
-17.0935,-0.196169
-29.6328,-1.47298
-11.194,-0.947705
-29.2154,-4.23627
-19.1123,-0.473025
-11.8444,-1.44393
-17.2388,-1.79163
-14.3686,-0.335589
-38.2388,-3.79652
-19.9807,-1.16461
-13.442,-0.651585
-9.24936,-2.43123
-20.8587,-0.113602
-20.044,-8.81766
-15.4227,-2.45041
-12.1393,-3.73931
-15.1928,-0.177599
-8.62333,-2.00546
-37.5725,-4.28327
-63.6987,-14.271
-20.0253,-4.09723
-23.8289,-4.68505
-35.8652,-3.16775
-17.7578,-0.264477
-38.399,-4.04229
-10.9746,-0.873477
-20.0369,-0.0566357
-22.7074,-0.497239
-17.5239,-0.953292
-21.0197,-2.1105
-5.71018,-3.70771
-24.305,-0.859905
-24.4585,-1.38577
-14.7715,-0.667005
-24.4175,-3.09995
-14.2678,-0.778908
-19.9191,-0.0566919
-24.9714,-1.6443
-19.7687,-0.0859953
-9.78706,-1.65842
-30.8552,-1.75884
-19.9056,-0.235054
-26.4549,-4.47869
-29.3539,-1.47774
-27.9479,-1.12641
-30.3378,-2.051
-21.0561,-0.366015
-8.89862,-4.35609
-23.2521,-0.470075
-25.5893,-0.809558
-12.3964,-3.59433
-8.09413,-3.1957
-19.6974,-0.262328
-9.87628,-3.12286
-15.7212,-1.34717
-20.8518,-0.150291
-17.5242,-2.62355
-8.04919,-2.45105
-17.8308,-0.020312
-13.729,-0.37752
-24.3135,-0.980686
-6.59752,-3.05663
-19.4826,-0.969174
-20.1557,-0.0713145
-25.8767,-1.27132
-20.4939,-1.40816
-31.2536,-2.49163
-21.0521,-9.61859
-23.2903,-0.380215
-31.5208,-3.3891
-12.4671,-0.522397
-8.59075,-2.15028
-18.8906,-1.60963
-32.0709,-2.02119
-43.7363,-8.83382
-32.2402,-2.74937
-18.5407,-3.37363
-34.1744,-3.96705
-16.9915,-1.54022
-19.6033,-0.129154
-16.2966,-0.707681
-30.773,-3.7722
-21.2641,-1.02886
-18.4836,-1.21645
-26.268,-8.76678
-9.37565,-2.9318
-17.5775,-0.517241
-21.2555,-1.26306
-23.9898,-0.595266
-40.0747,-4.42132
-30.7821,-2.00266
-20.4852,-1.04702
-13.9788,-0.605998
-6.29865,-4.26632
-10.0146,-1.49911
