-2.82074,-7.01686
-5.76172,-18.9181
-14.0965,-62.5543
-8.82788,-45.1646
-6.10848,-31.0221
-0.878864,-18.4944
-0.12203,-16.0419
-6.28641,-10.9418
-19.0835,-14.4937
-9.76225,-52.0801
-4.62705,-20.7704
-22.4351,-16.4154
-26.9526,-71.4581
-1.39287,-11.8361
-1.82994,-28.025
-1.17543,-18.0198
-37.0282,-18.784
-0.861473,-11.9599
-1.49709,-18.3916
-3.37582,-7.32911
-9.69889,-7.35774
-2.32338,-32.0352
-3.49001,-37.3387
-7.96083,-38.9555
-1.32315,-28.9734
-1.62229,-30.1997
-2.08041,-30.4084
-4.83128,-12.6659
-44.8775,-79.6312
-7.47929,-12.9612
-31.3509,-62.6781
-15.7529,-39.6136
-1.92756,-31.707
-7.06554,-45.4126
-16.8402,-69.4025
-2.22352,-9.22694
-22.4078,-14.6767
-0.735736,-21.6557
-18.2928,-70.747
-8.39651,-42.1328
-18.9969,-52.0327
-1.6099,-22.4875
-1.24694,-18.5708
-14.4403,-47.2343
-23.3103,-60.2338
-0.404699,-13.6708
-16.9007,-35.9443
-4.0428,-5.34911
-7.66805,-45.0518
-20.5719,-49.0265
-9.18204,-26.8783
-0.66452,-25.5814
-13.4932,-55.8007
-3.84149,-9.11215
-13.6389,-16.3227
-7.25695,-46.4469
-31.145,-90.9595
-6.36564,-42.7808
-14.1187,-28.8687
-4.90112,-28.7155
-19.6329,-30.5099
-8.54799,-23.4659
-0.890692,-25.8736
-10.6358,-49.7197
-9.02837,-41.8758
-4.23686,-39.6858
-3.94702,-29.5812
-23.4959,-21.054
-2.11952,-8.96796
-5.84688,-40.9234
-2.70793,-30.5915
-1.63799,-15.8192
-32.8577,-54.7755
-2.86794,-12.5292
-2.13709,-10.2209
-0.565985,-15.6775
-18.9388,-62.254
-12.2441,-10.8072
-8.39527,-28.0892
-45.9614,-109.414
-5.24856,-28.1
-2.41512,-14.5847
-22.8954,-45.1772
-19.2351,-17.8241
-33.4375,-25.0076
-7.07723,-5.35323
-8.7729,-38.4878
-7.8782,-47.7121
-10.1262,-34.0373
-4.66488,-40.8505
-14.2087,-24.5734
-7.10074,-10.6026
-14.3323,-38.3256
-4.97282,-12.2089
-12.8877,-52.9674
-7.03887,-44.3511
-17.7085,-7.80307
-38.2925,-68.6808
-4.50314,-5.03567
-2.63071,-7.02689
-35.313,-61.8968
-6.43311,-3.78122
-39.4214,-47.071
-43.4337,-106.08
-8.92935,-3.67639
-10.257,-42.1217
-14.1449,-49.9083
-4.04174,-26.4362
-17.5354,-59.1365
-15.9811,-31.012
-1.73107,-8.57853
-28.2904,-8.004
-0.0499555,-16.5419
-9.49345,-51.5922
-0.169782,-15.3169
-13.5484,-54.2455
-2.33657,-11.79
-44.5802,-85.2655
-1.8427,-31.3585
-7.01632,-22.0481
-14.6545,-60.7253
-11.0173,-0.877949
-11.653,-7.9698
-3.39651,-20.8807
-13.1319,-3.91316
-21.2209,-0.296912
-11.287,-55.6006
-1.11426,-15.3899
-8.27218,-43.6106
-10.0024,-16.2056
-12.9843,-10.1873
-8.43459,-5.94962
-3.06506,-13.4325
-10.0081,-3.28744
-7.67548,-35.4984
-8.73279,-16.9632
-5.87329,-7.62641
-1.08832,-10.4127
-7.87747,-2.37935
-11.1574,-54.1437
-10.4769,-38.4361
-18.5331,-7.62523
-10.5323,-8.80277
-16.5136,-10.9712
-16.0687,-0.335877
-34.6184,-99.013
-5.02631,-19.9671
-0.701349,-14.4143
-3.91727,-36.2027
-0.830668,-13.3614
-17.138,-25.7642
-15.7991,-14.2852
-1.46485,-17.0731
-55.855,-22.5835
-11.3673,-11.7062
-19.2898,-47.7199
-5.34252,-3.93541
-42.8749,-67.1292
-8.74886,-43.4274
-1.50765,-20.0294
-16.3197,-12.5624
-9.76118,-42.6696
-4.78695,-29.0456
-3.12754,-21.1146
-11.5338,-0.755649
-6.33292,-44.5193
-11.5833,-48.8525
-4.89538,-15.4546
-1.83225,-24.6686
-15.0536,-2.9527
-2.16463,-20.9598
-2.85718,-35.0019
-8.50711,-27.5162
-4.6348,-4.97734
-17.2559,-36.9154
-15.132,-66.121
-3.98699,-17.7849
-102.184,-54.3843
-10.1782,-37.0141
-25.9226,-59.4996
-14.2453,-53.1234
-10.8276,-0.989021
-4.99422,-4.16382
-6.1731,-20.3736
-1.75819,-17.1426
-0.793635,-11.4872
-3.08234,-35.9735
-9.59946,-52.5191
-16.5796,-39.4924
-38.3525,-4.07125
-4.04436,-35.4415
-13.4646,-30.7413
-22.6241,-72.5599
-6.56963,-41.4194
-21.972,-46.0722
-1.10366,-25.745
-14.8468,-51.1345
-16.7463,-2.01761
-3.27362,-11.0804
-36.974,-17.4592
-34.7689,-74.2333
-0.774165,-23.1207
-3.53803,-36.5101
-49.4503,-9.54469
-14.9156,-57.5488
-2.93624,-10.4873
-0.154389,-15.284
-1.43271,-16.1241
-4.66103,-30.8955
-2.24045,-26.177
-0.566048,-22.8406
-4.21579,-36.9629
-33.1696,-15.1125
-22.3568,-73.0598
-5.05642,-7.58291
-38.5608,-80.7932
-7.98745,-45.28
-14.8977,-57.1543
-1.45383,-28.3192
-14.0749,-52.6738
-9.63986,-5.88038
-8.44307,-39.414
-7.65133,-38.0328
-6.19032,-3.17652
-1.95836,-16.8258
-2.27319,-9.57072
-6.76811,-46.0028
-3.60426,-5.55503
-11.8774,-58.5769
-12.2428,-25.6857
-17.063,-17.6535
-3.70961,-12.4394
-6.99417,-44.7585
-10.9441,-42.5833
-1.07664,-26.8167
-13.4633,-0.340379
-33.6359,-79.1968
-8.2756,-21.5484
-2.08311,-16.5079
-28.5882,-85.8014
-22.9906,-67.458
-42.2525,-90.3577
-4.44136,-9.35107
-5.22197,-40.5365
-23.1509,-79.4724
-7.97876,-9.01996
-16.0962,-62.5683
-2.40823,-10.4035
-33.3832,-76.9733
-17.5774,-44.046
-19.305,-51.8795
-37.6288,-104.101
-4.5774,-6.08551
-4.65287,-24.9722
-0.25971,-19.5368
-13.0315,-43.6062
-28.763,-48.6545
-5.6291,-4.43354
-13.9724,-22.7026
-23.2937,-73.851
-22.145,-3.74004
-2.63929,-9.68835
-3.39849,-11.5383
-0.619401,-18.313
-1.36775,-29.2727
-13.9281,-24.3307
-9.32019,-26.4865
-4.4903,-4.51716
-16.4343,-45.5729
-27.9875,-68.4913
-6.26282,-24.2775
-9.61085,-32.3301
-8.00534,-41.3465
-5.20979,-41.4762
-1.25924,-9.96905
-4.15078,-8.08431
-3.82175,-25.6462
-25.3928,-52.7367
-6.93966,-45.146
-13.8112,-15.5183
-102.849,-49.5716
-8.08162,-30.7314
-8.1228,-26.513
-1.44846,-28.0876
-13.045,-54.6465
-3.4372,-8.05278
-6.20353,-19.9243
-1.52368,-29.9916
-6.86847,-7.14665
-35.6829,-103.247
-3.41689,-5.93302
-5.44323,-16.4005
-15.6148,-50.6611
-3.80559,-33.31
-8.03456,-27.1124
-6.74533,-43.9369
-9.97548,-16.9733
-10.681,-55.192
-23.5096,-57.32
-0.592575,-23.3543
-9.29177,-2.88459
-13.1886,-57.9648
-0.706718,-15.1572
-7.21146,-3.74585
-2.16855,-8.0043
-6.82002,-37.4637
-6.19385,-41.9639
-0.996772,-27.319
-26.0316,-64.8449
-11.165,-23.5537
-18.7173,-43.1256
-36.1978,-4.05845
-3.30353,-28.5645
-0.903361,-21.5269
-6.70552,-38.5226
-1.45981,-28.8874
-5.24096,-5.36341
-8.07401,-50.1841
-0.620834,-12.741
-9.26838,-48.303
-5.60933,-4.20835
-0.584953,-21.9564
-0.440745,-14.2197
-22.942,-9.71181
-12.0376,-1.52096
-7.32153,-9.35278
-3.0542,-28.9735
-23.7457,-14.3873
-14.8445,-44.543
-2.76534,-21.9842
-5.04072,-13.4058
-3.31829,-30.5786
-5.54494,-4.20554
-17.5581,-22.1495
-16.277,-16.1816
-0.0402296,-18.2619
-28.949,-4.62343
-1.29796,-28.6431
-14.4206,-8.72934
-13.3078,-44.6693
-9.28135,-43.4795
-0.397591,-23.7387
-8.1141,-34.73
-2.78785,-6.63392
-18.329,-0.434401
-12.09,-57.7297
-42.2037,-28.2822
-0.575442,-23.7202
-19.9648,-61.2874
-13.7869,-36.5849
-3.30765,-14.7738
-1.69687,-27.4292
-15.0049,-39.2553
-10.4172,-43.653
-0.150495,-14.8758
-0.220523,-22.0067
-16.5824,-68.3815
-16.2227,-65.0312
-24.9398,-84.5474
