4.21303,4.85212
6.12418,12.4967
8.15846,20.6338
6.81622,15.2649
8.69331,22.7732
5.70772,10.8309
8.1632,20.6528
7.10654,16.4262
5.73342,10.9337
6.57453,14.2981
6.33883,13.3553
9.74038,26.9615
7.13601,16.544
6.13174,12.527
5.13635,8.54542
7.45751,17.83
5.87106,11.4842
6.16205,12.6482
5.39999,9.59996
6.50253,14.0101
5.10298,8.41191
9.5482,26.1928
12.2379,36.9518
6.65467,14.6187
7.19065,16.7626
9.44958,25.7983
6.91556,15.6622
9.72612,26.9045
5.68352,10.7341
7.33004,17.3202
7.70169,18.8068
6.76176,15.047
7.15154,16.6062
4.33375,5.33498
7.90751,19.63
7.84545,19.3818
6.35076,13.403
7.55292,18.2117
6.24814,12.9926
7.31041,17.2416
7.88786,19.5514
7.28045,17.1218
5.35477,9.41909
8.84939,23.3976
7.27843,17.1137
7.6627,18.6508
8.64602,22.5841
8.47025,21.881
8.71447,22.8579
7.44835,17.7934
4.75709,7.02835
7.79701,19.188
8.12996,20.5199
5.46701,9.86804
4.8164,7.26562
7.23919,16.9567
5.12557,8.50228
6.39568,13.5827
7.45025,17.801
6.48344,13.9337
4.93302,7.7321
6.96842,15.8737
6.22524,12.901
7.88881,19.5552
4.59015,6.3606
7.08557,16.3423
7.34739,17.3896
8.10089,20.4036
7.18095,16.7238
8.79366,23.1746
5.90559,11.6224
7.81834,19.2734
8.68861,22.7544
5.99079,11.9632
5.07341,8.29364
6.88016,15.5206
9.00829,24.0332
9.81708,27.2683
8.91513,23.6605
6.52785,14.1114
9.03455,24.1382
6.5752,14.3008
7.2457,16.9828
6.59816,14.3926
8.50014,22.0006
7.37254,17.4902
6.87786,15.5114
6.91687,15.6675
5.07398,8.2959
6.84337,15.3735
7.33207,17.3283
7.89909,19.5964
9.94223,27.7689
8.79657,23.1863
7.2397,16.9588
6.22879,12.9152
4.33872,5.35489
5.41925,9.67698
7.9425,19.77
6.84507,15.3803
6.96663,15.8665
7.14377,16.5751
7.54284,18.1713
6.91607,15.6643
6.81606,15.2642
5.96742,11.8697
5.94875,11.795
6.5508,14.2032
6.74623,14.9849
7.05123,16.2049
6.33774,13.351
6.47664,13.9066
8.30872,21.2349
9.22329,24.8931
8.47653,21.9061
7.39409,17.5764
6.18132,12.7253
4.6516,6.60639
3.85332,3.41329
7.42944,17.7178
7.18963,16.7585
7.21701,16.868
5.95004,11.8002
9.07418,24.2967
5.50731,10.0293
7.31905,17.2762
7.30957,17.2383
7.85475,19.419
5.48699,9.94795
5.45337,9.81348
7.26031,17.0412
7.61158,18.4463
6.75482,15.0193
6.62203,14.4881
7.43559,17.7424
8.06993,20.2797
4.23391,4.93566
8.28406,21.1362
4.56794,6.27174
5.64759,10.5904
6.83357,15.3343
7.28769,17.1507
7.69186,18.7675
6.89494,15.5798
5.16788,8.67153
7.60548,18.4219
6.18557,12.7423
10.134,28.5359
6.74642,14.9857
4.86813,7.47253
7.87982,19.5193
5.85726,11.4291
9.05523,24.2209
5.0651,8.26041
8.29993,21.1997
4.16303,4.65213
7.65487,18.6195
7.66272,18.6509
6.53683,14.1473
5.80749,11.23
6.04192,12.1677
7.505,18.02
